,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,continentExp,PopulationDensity
13170,16/05/2020,16,5,2020,1581,31,Pakistan,PK,PAK,Asia,275.28931869999997
13171,15/05/2020,15,5,2020,1430,33,Pakistan,PK,PAK,Asia,275.28931869999997
13172,14/05/2020,14,5,2020,1452,33,Pakistan,PK,PAK,Asia,275.28931869999997
13173,13/05/2020,13,5,2020,2255,31,Pakistan,PK,PAK,Asia,275.28931869999997
13174,12/05/2020,12,5,2020,1140,39,Pakistan,PK,PAK,Asia,275.28931869999997
13175,11/05/2020,11,5,2020,1476,28,Pakistan,PK,PAK,Asia,275.28931869999997
13176,10/05/2020,10,5,2020,1991,21,Pakistan,PK,PAK,Asia,275.28931869999997
13177,09/05/2020,9,5,2020,1637,24,Pakistan,PK,PAK,Asia,275.28931869999997
13178,08/05/2020,8,5,2020,1764,30,Pakistan,PK,PAK,Asia,275.28931869999997
13179,07/05/2020,7,5,2020,1523,38,Pakistan,PK,PAK,Asia,275.28931869999997
13180,06/05/2020,6,5,2020,1049,40,Pakistan,PK,PAK,Asia,275.28931869999997
13181,05/05/2020,5,5,2020,1315,24,Pakistan,PK,PAK,Asia,275.28931869999997
13182,04/05/2020,4,5,2020,1083,22,Pakistan,PK,PAK,Asia,275.28931869999997
13183,03/05/2020,3,5,2020,989,23,Pakistan,PK,PAK,Asia,275.28931869999997
13184,02/05/2020,2,5,2020,1297,32,Pakistan,PK,PAK,Asia,275.28931869999997
13185,01/05/2020,1,5,2020,1058,39,Pakistan,PK,PAK,Asia,275.28931869999997
13186,30/04/2020,30,4,2020,874,19,Pakistan,PK,PAK,Asia,275.28931869999997
13187,29/04/2020,29,4,2020,806,26,Pakistan,PK,PAK,Asia,275.28931869999997
13188,28/04/2020,28,4,2020,751,20,Pakistan,PK,PAK,Asia,275.28931869999997
13189,27/04/2020,27,4,2020,605,12,Pakistan,PK,PAK,Asia,275.28931869999997
13190,26/04/2020,26,4,2020,783,16,Pakistan,PK,PAK,Asia,275.28931869999997
13191,25/04/2020,25,4,2020,785,16,Pakistan,PK,PAK,Asia,275.28931869999997
13192,24/04/2020,24,4,2020,1406,28,Pakistan,PK,PAK,Asia,275.28931869999997
13193,23/04/2020,23,4,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13194,22/04/2020,22,4,2020,533,17,Pakistan,PK,PAK,Asia,275.28931869999997
13195,21/04/2020,21,4,2020,798,16,Pakistan,PK,PAK,Asia,275.28931869999997
13196,20/04/2020,20,4,2020,425,17,Pakistan,PK,PAK,Asia,275.28931869999997
13197,19/04/2020,19,4,2020,512,16,Pakistan,PK,PAK,Asia,275.28931869999997
13198,18/04/2020,18,4,2020,456,8,Pakistan,PK,PAK,Asia,275.28931869999997
13199,17/04/2020,17,4,2020,520,11,Pakistan,PK,PAK,Asia,275.28931869999997
13200,16/04/2020,16,4,2020,517,17,Pakistan,PK,PAK,Asia,275.28931869999997
13201,15/04/2020,15,4,2020,272,11,Pakistan,PK,PAK,Asia,275.28931869999997
13202,14/04/2020,14,4,2020,342,3,Pakistan,PK,PAK,Asia,275.28931869999997
13203,13/04/2020,13,4,2020,336,7,Pakistan,PK,PAK,Asia,275.28931869999997
13204,12/04/2020,12,4,2020,250,15,Pakistan,PK,PAK,Asia,275.28931869999997
13205,11/04/2020,11,4,2020,187,5,Pakistan,PK,PAK,Asia,275.28931869999997
13206,10/04/2020,10,4,2020,279,3,Pakistan,PK,PAK,Asia,275.28931869999997
13207,09/04/2020,9,4,2020,250,5,Pakistan,PK,PAK,Asia,275.28931869999997
13208,08/04/2020,8,4,2020,208,4,Pakistan,PK,PAK,Asia,275.28931869999997
13209,07/04/2020,7,4,2020,587,4,Pakistan,PK,PAK,Asia,275.28931869999997
13210,06/04/2020,6,4,2020,827,15,Pakistan,PK,PAK,Asia,275.28931869999997
13211,05/04/2020,5,4,2020,159,4,Pakistan,PK,PAK,Asia,275.28931869999997
13212,04/04/2020,4,4,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13213,03/04/2020,3,4,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13214,02/04/2020,2,4,2020,252,5,Pakistan,PK,PAK,Asia,275.28931869999997
13215,01/04/2020,1,4,2020,414,8,Pakistan,PK,PAK,Asia,275.28931869999997
13216,31/03/2020,31,3,2020,99,5,Pakistan,PK,PAK,Asia,275.28931869999997
13217,30/03/2020,30,3,2020,118,2,Pakistan,PK,PAK,Asia,275.28931869999997
13218,29/03/2020,29,3,2020,211,2,Pakistan,PK,PAK,Asia,275.28931869999997
13219,28/03/2020,28,3,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13220,27/03/2020,27,3,2020,140,1,Pakistan,PK,PAK,Asia,275.28931869999997
13221,26/03/2020,26,3,2020,66,1,Pakistan,PK,PAK,Asia,275.28931869999997
13222,25/03/2020,25,3,2020,104,1,Pakistan,PK,PAK,Asia,275.28931869999997
13223,24/03/2020,24,3,2020,103,1,Pakistan,PK,PAK,Asia,275.28931869999997
13224,23/03/2020,23,3,2020,138,2,Pakistan,PK,PAK,Asia,275.28931869999997
13225,22/03/2020,22,3,2020,151,0,Pakistan,PK,PAK,Asia,275.28931869999997
13226,21/03/2020,21,3,2020,17,1,Pakistan,PK,PAK,Asia,275.28931869999997
13227,20/03/2020,20,3,2020,176,2,Pakistan,PK,PAK,Asia,275.28931869999997
13228,19/03/2020,19,3,2020,115,0,Pakistan,PK,PAK,Asia,275.28931869999997
13229,18/03/2020,18,3,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13230,17/03/2020,17,3,2020,156,0,Pakistan,PK,PAK,Asia,275.28931869999997
13231,16/03/2020,16,3,2020,1,0,Pakistan,PK,PAK,Asia,275.28931869999997
13232,15/03/2020,15,3,2020,9,0,Pakistan,PK,PAK,Asia,275.28931869999997
13233,14/03/2020,14,3,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13234,13/03/2020,13,3,2020,1,0,Pakistan,PK,PAK,Asia,275.28931869999997
13235,12/03/2020,12,3,2020,4,0,Pakistan,PK,PAK,Asia,275.28931869999997
13236,11/03/2020,11,3,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13237,10/03/2020,10,3,2020,10,0,Pakistan,PK,PAK,Asia,275.28931869999997
13238,07/03/2020,7,3,2020,1,0,Pakistan,PK,PAK,Asia,275.28931869999997
13239,04/03/2020,4,3,2020,1,0,Pakistan,PK,PAK,Asia,275.28931869999997
13240,02/03/2020,2,3,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13241,01/03/2020,1,3,2020,2,0,Pakistan,PK,PAK,Asia,275.28931869999997
13242,29/02/2020,29,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13243,28/02/2020,28,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13244,27/02/2020,27,2,2020,2,0,Pakistan,PK,PAK,Asia,275.28931869999997
13245,26/02/2020,26,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13246,25/02/2020,25,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13247,24/02/2020,24,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13248,23/02/2020,23,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13249,22/02/2020,22,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13250,21/02/2020,21,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13251,20/02/2020,20,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13252,19/02/2020,19,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13253,18/02/2020,18,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13254,17/02/2020,17,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13255,16/02/2020,16,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13256,15/02/2020,15,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13257,14/02/2020,14,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13258,13/02/2020,13,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13259,12/02/2020,12,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13260,11/02/2020,11,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13261,10/02/2020,10,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13262,09/02/2020,9,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13263,08/02/2020,8,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13264,07/02/2020,7,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13265,06/02/2020,6,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13266,05/02/2020,5,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13267,04/02/2020,4,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13268,03/02/2020,3,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13269,02/02/2020,2,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13270,01/02/2020,1,2,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13271,31/01/2020,31,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13272,30/01/2020,30,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13273,29/01/2020,29,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13274,28/01/2020,28,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13275,27/01/2020,27,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13276,26/01/2020,26,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13277,25/01/2020,25,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13278,24/01/2020,24,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13279,23/01/2020,23,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13280,22/01/2020,22,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13281,21/01/2020,21,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13282,20/01/2020,20,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13283,19/01/2020,19,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13284,18/01/2020,18,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13285,17/01/2020,17,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13286,16/01/2020,16,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13287,15/01/2020,15,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13288,14/01/2020,14,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13289,13/01/2020,13,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13290,12/01/2020,12,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13291,11/01/2020,11,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13292,10/01/2020,10,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13293,09/01/2020,9,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13294,08/01/2020,8,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13295,07/01/2020,7,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13296,06/01/2020,6,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13297,05/01/2020,5,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13298,04/01/2020,4,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13299,03/01/2020,3,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13300,02/01/2020,2,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13301,01/01/2020,1,1,2020,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13302,31/12/2019,31,12,2019,0,0,Pakistan,PK,PAK,Asia,275.28931869999997
13303,22/05/2020,22,5,2020,25,0,Palestine,PS,PSE,Asia,758.9845515
13304,21/05/2020,21,5,2020,7,0,Palestine,PS,PSE,Asia,758.9845515
13305,20/05/2020,20,5,2020,3,0,Palestine,PS,PSE,Asia,758.9845515
13306,19/05/2020,19,5,2020,7,0,Palestine,PS,PSE,Asia,758.9845515
13307,18/05/2020,18,5,2020,6,0,Palestine,PS,PSE,Asia,758.9845515
13308,17/05/2020,17,5,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13309,16/05/2020,16,5,2020,6,0,Palestine,PS,PSE,Asia,758.9845515
13310,15/05/2020,15,5,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13311,14/05/2020,14,5,2020,1,0,Palestine,PS,PSE,Asia,758.9845515
13312,13/05/2020,13,5,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13313,12/05/2020,12,5,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13314,11/05/2020,11,5,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13315,10/05/2020,10,5,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13316,09/05/2020,9,5,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13317,08/05/2020,8,5,2020,1,0,Palestine,PS,PSE,Asia,758.9845515
13318,07/05/2020,7,5,2020,8,0,Palestine,PS,PSE,Asia,758.9845515
13319,06/05/2020,6,5,2020,14,0,Palestine,PS,PSE,Asia,758.9845515
13320,05/05/2020,5,5,2020,2,0,Palestine,PS,PSE,Asia,758.9845515
13321,04/05/2020,4,5,2020,5,0,Palestine,PS,PSE,Asia,758.9845515
13322,03/05/2020,3,5,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13323,02/05/2020,2,5,2020,10,0,Palestine,PS,PSE,Asia,758.9845515
13324,01/05/2020,1,5,2020,0,2,Palestine,PS,PSE,Asia,758.9845515
13325,30/04/2020,30,4,2020,12,0,Palestine,PS,PSE,Asia,758.9845515
13326,29/04/2020,29,4,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13327,28/04/2020,28,4,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13328,27/04/2020,27,4,2020,153,0,Palestine,PS,PSE,Asia,758.9845515
13329,26/04/2020,26,4,2020,2,0,Palestine,PS,PSE,Asia,758.9845515
13330,25/04/2020,25,4,2020,4,0,Palestine,PS,PSE,Asia,758.9845515
13331,24/04/2020,24,4,2020,1,0,Palestine,PS,PSE,Asia,758.9845515
13332,23/04/2020,23,4,2020,6,0,Palestine,PS,PSE,Asia,758.9845515
13333,22/04/2020,22,4,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13334,21/04/2020,21,4,2020,7,0,Palestine,PS,PSE,Asia,758.9845515
13335,20/04/2020,20,4,2020,9,0,Palestine,PS,PSE,Asia,758.9845515
13336,19/04/2020,19,4,2020,6,0,Palestine,PS,PSE,Asia,758.9845515
13337,18/04/2020,18,4,2020,13,0,Palestine,PS,PSE,Asia,758.9845515
13338,17/04/2020,17,4,2020,3,0,Palestine,PS,PSE,Asia,758.9845515
13339,16/04/2020,16,4,2020,4,0,Palestine,PS,PSE,Asia,758.9845515
13340,15/04/2020,15,4,2020,19,0,Palestine,PS,PSE,Asia,758.9845515
13341,14/04/2020,14,4,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13342,13/04/2020,13,4,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13343,12/04/2020,12,4,2020,2,0,Palestine,PS,PSE,Asia,758.9845515
13344,11/04/2020,11,4,2020,3,1,Palestine,PS,PSE,Asia,758.9845515
13345,10/04/2020,10,4,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13346,09/04/2020,9,4,2020,3,0,Palestine,PS,PSE,Asia,758.9845515
13347,08/04/2020,8,4,2020,7,0,Palestine,PS,PSE,Asia,758.9845515
13348,07/04/2020,7,4,2020,36,0,Palestine,PS,PSE,Asia,758.9845515
13349,06/04/2020,6,4,2020,62,0,Palestine,PS,PSE,Asia,758.9845515
13350,04/04/2020,4,4,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13351,03/04/2020,3,4,2020,21,0,Palestine,PS,PSE,Asia,758.9845515
13352,02/04/2020,2,4,2020,17,0,Palestine,PS,PSE,Asia,758.9845515
13353,01/04/2020,1,4,2020,2,0,Palestine,PS,PSE,Asia,758.9845515
13354,31/03/2020,31,3,2020,9,0,Palestine,PS,PSE,Asia,758.9845515
13355,30/03/2020,30,3,2020,9,0,Palestine,PS,PSE,Asia,758.9845515
13356,29/03/2020,29,3,2020,6,0,Palestine,PS,PSE,Asia,758.9845515
13357,28/03/2020,28,3,2020,7,0,Palestine,PS,PSE,Asia,758.9845515
13358,27/03/2020,27,3,2020,22,1,Palestine,PS,PSE,Asia,758.9845515
13359,26/03/2020,26,3,2020,2,0,Palestine,PS,PSE,Asia,758.9845515
13360,25/03/2020,25,3,2020,1,0,Palestine,PS,PSE,Asia,758.9845515
13361,24/03/2020,24,3,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13362,23/03/2020,23,3,2020,7,0,Palestine,PS,PSE,Asia,758.9845515
13363,22/03/2020,22,3,2020,4,0,Palestine,PS,PSE,Asia,758.9845515
13364,21/03/2020,21,3,2020,1,0,Palestine,PS,PSE,Asia,758.9845515
13365,20/03/2020,20,3,2020,3,0,Palestine,PS,PSE,Asia,758.9845515
13366,19/03/2020,19,3,2020,3,0,Palestine,PS,PSE,Asia,758.9845515
13367,18/03/2020,18,3,2020,2,0,Palestine,PS,PSE,Asia,758.9845515
13368,17/03/2020,17,3,2020,1,0,Palestine,PS,PSE,Asia,758.9845515
13369,16/03/2020,16,3,2020,0,0,Palestine,PS,PSE,Asia,758.9845515
13370,15/03/2020,15,3,2020,3,0,Palestine,PS,PSE,Asia,758.9845515
13371,14/03/2020,14,3,2020,5,0,Palestine,PS,PSE,Asia,758.9845515
13372,12/03/2020,12,3,2020,1,0,Palestine,PS,PSE,Asia,758.9845515
13373,11/03/2020,11,3,2020,9,0,Palestine,PS,PSE,Asia,758.9845515
13374,10/03/2020,10,3,2020,1,0,Palestine,PS,PSE,Asia,758.9845515
13375,08/03/2020,8,3,2020,3,0,Palestine,PS,PSE,Asia,758.9845515
13376,07/03/2020,7,3,2020,9,0,Palestine,PS,PSE,Asia,758.9845515
13377,06/03/2020,6,3,2020,7,0,Palestine,PS,PSE,Asia,758.9845515
13378,22/05/2020,22,5,2020,139,4,Panama,PA,PAN,America,56.18607748
13379,21/05/2020,21,5,2020,110,6,Panama,PA,PAN,America,56.18607748
13380,20/05/2020,20,5,2020,141,2,Panama,PA,PAN,America,56.18607748
13381,19/05/2020,19,5,2020,120,4,Panama,PA,PAN,America,56.18607748
13382,18/05/2020,18,5,2020,157,6,Panama,PA,PAN,America,56.18607748
13383,17/05/2020,17,5,2020,181,3,Panama,PA,PAN,America,56.18607748
13384,16/05/2020,16,5,2020,150,6,Panama,PA,PAN,America,56.18607748
13385,15/05/2020,15,5,2020,174,4,Panama,PA,PAN,America,56.18607748
13386,14/05/2020,14,5,2020,161,4,Panama,PA,PAN,America,56.18607748
13387,13/05/2020,13,5,2020,167,3,Panama,PA,PAN,America,56.18607748
13388,12/05/2020,12,5,2020,168,5,Panama,PA,PAN,America,56.18607748
13389,11/05/2020,11,5,2020,166,7,Panama,PA,PAN,America,56.18607748
13390,10/05/2020,10,5,2020,212,6,Panama,PA,PAN,America,56.18607748
13391,09/05/2020,9,5,2020,202,6,Panama,PA,PAN,America,56.18607748
13392,08/05/2020,8,5,2020,137,7,Panama,PA,PAN,America,56.18607748
13393,07/05/2020,7,5,2020,208,8,Panama,PA,PAN,America,56.18607748
13394,06/05/2020,6,5,2020,136,7,Panama,PA,PAN,America,56.18607748
13395,05/05/2020,5,5,2020,190,3,Panama,PA,PAN,America,56.18607748
13396,04/05/2020,4,5,2020,107,3,Panama,PA,PAN,America,56.18607748
13397,03/05/2020,3,5,2020,370,5,Panama,PA,PAN,America,56.18607748
13398,02/05/2020,2,5,2020,188,4,Panama,PA,PAN,America,56.18607748
13399,01/05/2020,1,5,2020,154,10,Panama,PA,PAN,America,56.18607748
13400,30/04/2020,30,4,2020,178,2,Panama,PA,PAN,America,56.18607748
13401,29/04/2020,29,4,2020,179,9,Panama,PA,PAN,America,56.18607748
13402,28/04/2020,28,4,2020,242,2,Panama,PA,PAN,America,56.18607748
13403,27/04/2020,27,4,2020,241,6,Panama,PA,PAN,America,56.18607748
13404,26/04/2020,26,4,2020,200,5,Panama,PA,PAN,America,56.18607748
13405,25/04/2020,25,4,2020,172,8,Panama,PA,PAN,America,56.18607748
13406,24/04/2020,24,4,2020,174,2,Panama,PA,PAN,America,56.18607748
13407,23/04/2020,23,4,2020,171,3,Panama,PA,PAN,America,56.18607748
13408,22/04/2020,22,4,2020,163,5,Panama,PA,PAN,America,56.18607748
13409,21/04/2020,21,4,2020,191,10,Panama,PA,PAN,America,56.18607748
13410,20/04/2020,20,4,2020,194,6,Panama,PA,PAN,America,56.18607748
13411,19/04/2020,19,4,2020,63,4,Panama,PA,PAN,America,56.18607748
13412,18/04/2020,18,4,2020,194,7,Panama,PA,PAN,America,56.18607748
13413,17/04/2020,17,4,2020,265,6,Panama,PA,PAN,America,56.18607748
13414,16/04/2020,16,4,2020,177,8,Panama,PA,PAN,America,56.18607748
13415,15/04/2020,15,4,2020,102,1,Panama,PA,PAN,America,56.18607748
13416,14/04/2020,14,4,2020,72,7,Panama,PA,PAN,America,56.18607748
13417,13/04/2020,13,4,2020,166,8,Panama,PA,PAN,America,56.18607748
13418,12/04/2020,12,4,2020,260,5,Panama,PA,PAN,America,56.18607748
13419,11/04/2020,11,4,2020,222,8,Panama,PA,PAN,America,56.18607748
13420,10/04/2020,10,4,2020,224,3,Panama,PA,PAN,America,56.18607748
13421,09/04/2020,9,4,2020,279,4,Panama,PA,PAN,America,56.18607748
13422,08/04/2020,8,4,2020,149,4,Panama,PA,PAN,America,56.18607748
13423,07/04/2020,7,4,2020,112,1,Panama,PA,PAN,America,56.18607748
13424,06/04/2020,6,4,2020,187,8,Panama,PA,PAN,America,56.18607748
13425,05/04/2020,5,4,2020,128,5,Panama,PA,PAN,America,56.18607748
13426,04/04/2020,4,4,2020,198,4,Panama,PA,PAN,America,56.18607748
13427,03/04/2020,3,4,2020,158,5,Panama,PA,PAN,America,56.18607748
13428,02/04/2020,2,4,2020,136,2,Panama,PA,PAN,America,56.18607748
13429,01/04/2020,1,4,2020,106,4,Panama,PA,PAN,America,56.18607748
13430,31/03/2020,31,3,2020,86,2,Panama,PA,PAN,America,56.18607748
13431,30/03/2020,30,3,2020,88,7,Panama,PA,PAN,America,56.18607748
13432,29/03/2020,29,3,2020,115,3,Panama,PA,PAN,America,56.18607748
13433,28/03/2020,28,3,2020,112,5,Panama,PA,PAN,America,56.18607748
13434,27/03/2020,27,3,2020,86,3,Panama,PA,PAN,America,56.18607748
13435,26/03/2020,26,3,2020,145,0,Panama,PA,PAN,America,56.18607748
13436,25/03/2020,25,3,2020,98,0,Panama,PA,PAN,America,56.18607748
13437,24/03/2020,24,3,2020,32,3,Panama,PA,PAN,America,56.18607748
13438,23/03/2020,23,3,2020,68,0,Panama,PA,PAN,America,56.18607748
13439,22/03/2020,22,3,2020,45,2,Panama,PA,PAN,America,56.18607748
13440,21/03/2020,21,3,2020,63,0,Panama,PA,PAN,America,56.18607748
13441,20/03/2020,20,3,2020,28,0,Panama,PA,PAN,America,56.18607748
13442,19/03/2020,19,3,2020,23,0,Panama,PA,PAN,America,56.18607748
13443,18/03/2020,18,3,2020,17,0,Panama,PA,PAN,America,56.18607748
13444,17/03/2020,17,3,2020,26,0,Panama,PA,PAN,America,56.18607748
13445,16/03/2020,16,3,2020,0,0,Panama,PA,PAN,America,56.18607748
13446,15/03/2020,15,3,2020,7,0,Panama,PA,PAN,America,56.18607748
13447,14/03/2020,14,3,2020,9,0,Panama,PA,PAN,America,56.18607748
13448,13/03/2020,13,3,2020,13,0,Panama,PA,PAN,America,56.18607748
13449,12/03/2020,12,3,2020,7,0,Panama,PA,PAN,America,56.18607748
13450,11/03/2020,11,3,2020,6,1,Panama,PA,PAN,America,56.18607748
13451,10/03/2020,10,3,2020,1,0,Panama,PA,PAN,America,56.18607748
13452,22/05/2020,22,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13453,21/05/2020,21,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13454,20/05/2020,20,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13455,19/05/2020,19,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13456,18/05/2020,18,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13457,17/05/2020,17,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13458,16/05/2020,16,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13459,15/05/2020,15,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13460,14/05/2020,14,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13461,13/05/2020,13,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13462,12/05/2020,12,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13463,11/05/2020,11,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13464,10/05/2020,10,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13465,09/05/2020,9,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13466,08/05/2020,8,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13467,07/05/2020,7,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13468,06/05/2020,6,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13469,05/05/2020,5,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13470,04/05/2020,4,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13471,03/05/2020,3,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13472,02/05/2020,2,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13473,01/05/2020,1,5,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13474,30/04/2020,30,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13475,29/04/2020,29,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13476,28/04/2020,28,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13477,27/04/2020,27,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13478,26/04/2020,26,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13479,25/04/2020,25,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13480,24/04/2020,24,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13481,23/04/2020,23,4,2020,1,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13482,22/04/2020,22,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13483,21/04/2020,21,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
